PLAYER_ID,TEAM_ABBREVIATION,defense_address_PLAYER,defense_address_GP,defense_address_MIN,defense_address_BLK,defense_address_STL,defense_address_FGM_DEFEND_RIM,defense_address_FGA_DEFEND_RIM,defense_address_FGP_DEFEND_RIM,defense_address_BLK_TOT,drives_address_DVS,drives_address_DPP,drives_address_DTP,drives_address_FG_PCT,drives_address_PTS_48,drives_address_DPP_TOT,drives_address_DVS_TOT,shooting_address_PTS,shooting_address_PTS_CLOSE,shooting_address_FGP_CLOSE,shooting_address_PTS_CATCH_SHOOT,shooting_address_FGP_CATCH_SHOOT,shooting_address_PTS_PULL_UP,shooting_address_FGP_PULL_UP,shooting_address_FGA_DRIVE,shooting_address_FGA_CLOSE,shooting_address_FGA_CATCH_SHOOT,shooting_address_FGA_PULL_UP,shooting_address_EFG_PCT,shooting_address_CFGM,passing_address_PASS,passing_address_AST,passing_address_AST_FT,passing_address_AST_SEC,passing_address_AST_POT,passing_address_PTS_CRT,passing_address_PTS_CRT_48,passing_address_AST_TOT,speed_address_DIST,speed_address_AV_SPD,speed_address_DIST_PG,speed_address_DIST_48,speed_address_DIST_OFF,speed_address_DIST_DEF,pullup_address_FGM,pullup_address_FG3M,pullup_address_FG3A,pullup_address_FG3_PCT,pullup_address_EFG_PCT,pullup_address_PTS_TOT,rebounding_address_REB,rebounding_address_REB_CHANCE,rebounding_address_REB_COL_PCT,rebounding_address_REB_CONTESTED,rebounding_address_REB_UNCONTESTED,rebounding_address_REB_UNCONTESTED_PCT,rebounding_address_REB_TOT,rebounding_address_OREB,rebounding_address_OREB_CHANCE,rebounding_address_OREB_COL_PCT,rebounding_address_OREB_CONTESTED,rebounding_address_OREB_UNCONTESTED,rebounding_address_OREB_UNCONTESTED_PCT,rebounding_address_DREB,rebounding_address_DREB_CHANCE,rebounding_address_DREB_COL_PCT,rebounding_address_DREB_CONTESTED,rebounding_address_DREB_UNCONTESTED,rebounding_address_DREB_UNCONTESTED_PCT,touches_address_TCH,touches_address_FC_TCH,touches_address_TOP,touches_address_CL_TCH,touches_address_EL_TCH,touches_address_PTS_TCH,touches_address_PTS_HCCT,touches_address_TCH_TOT,catchshoot_address_FGM,catchshoot_address_FG3M,catchshoot_address_FG3A,catchshoot_address_FG3_PCT,catchshoot_address_EFG_PCT,catchshoot_address_PTS_TOT
2037,LAC,Jamal Crawford,64.0,26.7,0.2,0.9,0.6,0.9,0.691,14.0,2.6,2.5,3.5,0.442,4.6,163.0,168.0,15.8,0.1,1.0,4.2,0.403,5.5,0.358,1.8,0.0,3.7,6.9,0.467,0.0,23.6,2.5,0.2,0.5,4.2,5.9,10.5,158.0,109.3,3.8,1.7,3.1,57.4,51.9,2.5,0.6,2.3,0.25,0.4,353.0,1.9,2.9,0.6629999999999999,0.4,1.5,0.21,124.0,0.3,0.4,0.643,0.1,0.2,0.444,1.7,2.5,0.667,0.3,1.4,0.17,41.3,36.1,2.3,0.1,2.0,0.382,0.437,2641.0,1.5,1.2,3.3,0.381,0.571,272.0
203798,CHA,PJ Hairston,45.0,15.3,0.3,0.5,0.6,1.1,0.56,13.0,1.3,1.0,1.4,0.341,3.1,44.0,58.0,5.6,0.0,0.25,3.2,0.316,0.9,0.34,1.0,0.1,3.4,1.2,0.414,0.0,8.6,0.5,0.0,0.1,0.8,1.1,3.3,21.0,48.9,4.3,1.1,3.4,26.3,22.6,0.4,0.1,0.3,0.25,0.368,39.0,2.0,3.1,0.657,0.5,1.6,0.228,92.0,0.5,0.7,0.71,0.2,0.2,0.5,1.6,2.4,0.642,0.2,1.3,0.14300000000000002,15.6,11.8,0.4,0.3,0.2,0.362,0.477,702.0,1.1,1.0,3.3,0.307,0.465,144.0
203805,CLE,Will Cherry,8.0,8.7,0.1,0.8,0.8,1.2,0.6,1.0,1.2,0.4,1.1,0.25,2.1,3.0,10.0,1.9,0.0,,0.8,0.25,0.0,0.0,0.5,0.0,1.0,0.4,0.316,0.0,14.8,1.0,0.0,0.4,2.2,2.1,11.7,8.0,4.9,4.2,0.6,3.4,2.6,2.3,0.0,0.0,0.1,0.0,0.0,0.0,0.6,1.5,0.41700000000000004,0.4,0.2,0.6,5.0,0.1,0.4,0.33299999999999996,0.1,0.0,1.0,0.5,1.1,0.444,0.2,0.2,0.5,18.8,15.8,1.2,0.0,0.1,0.1,0.119,150.0,0.2,0.2,1.0,0.25,0.375,6.0
203893,MEM,Russ Smith,6.0,6.0,0.0,0.5,0.2,0.3,0.5,0.0,2.2,2.2,2.2,0.833,17.3,13.0,13.0,4.2,0.0,,0.5,0.2,0.0,0.0,1.0,0.0,0.8,0.5,0.433,0.0,9.7,1.0,0.2,0.2,2.0,2.5,19.9,6.0,2.7,4.5,0.4,3.6,1.5,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.5,1.5,0.33299999999999996,0.2,0.3,0.33299999999999996,3.0,0.2,0.3,0.5,0.2,0.0,1.0,0.3,1.2,0.28600000000000003,0.0,0.3,0.0,13.8,12.0,1.2,0.0,0.2,0.301,0.347,83.0,0.2,0.2,0.7,0.25,0.3,3.0
203893,NOP,Russ Smith,6.0,4.9,0.0,0.0,0.3,0.5,0.667,0.0,1.7,0.0,0.5,0.0,0.0,0.0,10.0,0.8,0.0,,0.5,0.2,0.0,0.0,0.3,0.0,0.8,0.3,0.25,0.0,6.3,0.3,0.0,0.2,0.5,0.7,6.6,2.0,2.3,4.7,0.4,3.8,1.2,1.1,0.0,0.0,0.2,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,3.0,0.0,0.0,,0.0,0.0,,0.5,1.0,0.5,0.0,0.5,0.0,9.3,8.5,0.8,0.0,0.2,0.089,0.098,56.0,0.2,0.2,0.8,0.2,0.3,3.0
203893,TOTAL,Russ Smith,12.0,5.4,0.0,0.2,0.2,0.4,0.6,0.0,1.9,1.1,1.3,0.625,9.6,13.0,23.0,2.5,0.0,,0.5,0.2,0.0,0.0,0.7,0.0,0.8,0.4,0.36,0.0,8.0,0.7,0.1,0.2,1.2,1.6,14.0,8.0,5.0,4.6,0.4,3.7,2.7,2.3,0.0,0.0,0.2,0.0,0.0,0.0,0.5,1.2,0.4,0.1,0.4,0.16699999999999998,6.0,0.1,0.2,0.5,0.1,0.0,1.0,0.4,1.1,0.385,0.0,0.4,0.0,11.6,10.2,1.0,0.0,0.2,0.216,0.244,139.0,0.2,0.2,0.8,0.222,0.3,6.0
203894,MIA,Shabazz Napier,51.0,19.9,0.1,0.8,0.6,0.9,0.681,4.0,2.9,0.8,3.0,0.333,2.0,43.0,146.0,5.1,0.1,0.667,1.8,0.378,1.7,0.388,0.6,0.1,1.6,1.9,0.476,0.0,36.4,2.5,0.2,0.6,5.5,6.2,15.0,130.0,70.1,4.2,1.4,3.3,39.2,31.0,0.7,0.2,0.8,0.308,0.449,88.0,2.2,3.7,0.598,0.3,1.9,0.142,113.0,0.3,0.8,0.405,0.1,0.2,0.294,1.9,2.9,0.653,0.2,1.7,0.115,45.0,38.1,3.2,0.2,0.6,0.114,0.134,2296.0,0.6,0.6,1.5,0.392,0.567,93.0
203897,MIN,Zach LaVine,76.0,24.6,0.1,0.7,1.0,1.4,0.679,10.0,3.8,2.6,4.2,0.403,5.0,195.0,292.0,10.1,0.2,0.429,1.7,0.405,2.6,0.318,2.0,0.2,1.5,3.8,0.468,0.0,42.2,3.5,0.6,1.1,7.6,7.9,15.3,267.0,137.8,4.4,1.8,3.5,74.8,63.0,1.2,0.2,0.9,0.269,0.35,200.0,2.8,4.7,0.589,0.4,2.4,0.13699999999999998,211.0,0.4,0.8,0.483,0.1,0.2,0.35700000000000004,2.4,4.0,0.609,0.2,2.2,0.10300000000000001,57.1,50.0,5.1,0.4,0.4,0.177,0.202,4342.0,0.6,0.5,1.3,0.406,0.581,129.0
203898,MIL,Tyler Ennis,25.0,14.1,0.1,0.7,0.2,0.5,0.5,3.0,2.2,1.1,1.9,0.342,3.7,27.0,55.0,4.0,0.2,0.5,0.9,0.333,1.2,0.277,1.5,0.1,1.0,1.9,0.39,0.0,24.7,2.4,0.2,0.7,4.1,5.5,18.6,59.0,26.8,4.5,1.1,3.6,14.8,12.0,0.5,0.1,0.5,0.231,0.309,29.0,1.1,2.2,0.519,0.2,0.9,0.179,28.0,0.2,0.6,0.429,0.1,0.2,0.33299999999999996,0.9,1.6,0.55,0.1,0.8,0.136,32.0,27.2,2.6,0.4,0.0,0.124,0.145,801.0,0.3,0.3,0.9,0.304,0.479,23.0
203898,PHX,Tyler Ennis,8.0,7.3,0.2,0.0,0.0,0.1,0.0,2.0,1.4,0.8,1.4,0.5,4.9,6.0,11.0,2.8,0.0,,0.4,0.333,0.6,0.222,0.8,0.0,0.4,1.1,0.476,0.0,14.5,1.8,0.1,0.1,2.9,4.2,27.9,14.0,4.3,4.4,0.5,3.5,2.4,1.8,0.2,0.1,0.4,0.333,0.278,5.0,0.9,1.0,0.875,0.0,0.9,0.0,7.0,0.1,0.1,1.0,0.0,0.1,0.0,0.8,0.9,0.857,0.0,0.8,0.0,18.5,15.6,1.3,0.0,0.0,0.149,0.176,148.0,0.1,0.1,0.4,0.333,0.5,3.0
203898,TOTAL,Tyler Ennis,33.0,12.5,0.2,0.5,0.2,0.4,0.462,5.0,2.0,1.0,1.8,0.364,3.8,33.0,66.0,3.7,0.1,0.5,0.8,0.333,1.0,0.268,1.3,0.1,0.8,1.7,0.403,0.0,22.2,2.2,0.2,0.6,3.8,5.2,19.9,73.0,31.0,4.5,0.9,3.6,17.2,13.8,0.5,0.1,0.5,0.25,0.304,34.0,1.1,1.9,0.565,0.2,0.9,0.14300000000000002,35.0,0.2,0.5,0.467,0.1,0.2,0.28600000000000003,0.8,1.4,0.596,0.1,0.8,0.107,28.8,24.4,2.3,0.3,0.0,0.128,0.15,949.0,0.3,0.2,0.8,0.308,0.481,26.0
203900,BKN,Markel Brown,47.0,16.7,0.3,0.7,0.4,0.8,0.541,12.0,1.3,1.0,1.5,0.382,2.8,45.0,60.0,4.6,0.6,0.545,1.2,0.288,0.7,0.288,0.7,0.5,1.6,1.1,0.402,0.0,10.8,0.8,0.1,0.2,1.8,2.0,5.7,39.0,54.7,4.2,1.2,3.4,28.1,26.7,0.3,0.0,0.1,0.286,0.308,32.0,2.3,3.3,0.682,0.5,1.8,0.20600000000000002,107.0,0.3,0.7,0.47100000000000003,0.3,0.1,0.75,1.9,2.6,0.74,0.2,1.7,0.11,17.1,14.0,0.6,0.7,0.4,0.268,0.329,806.0,0.4,0.3,1.2,0.263,0.39,57.0
203901,ORL,Elfrid Payton,82.0,30.3,0.2,1.7,1.3,2.2,0.579,20.0,9.4,4.8,10.7,0.434,7.5,390.0,772.0,8.9,0.3,0.462,0.4,0.324,1.0,0.312,4.6,0.3,0.5,1.6,0.433,0.0,51.8,6.5,0.5,1.4,12.9,14.9,23.5,533.0,180.4,4.4,2.2,3.5,93.6,86.8,0.5,0.0,0.1,0.083,0.316,81.0,4.3,8.2,0.524,1.3,2.9,0.313,349.0,1.3,3.1,0.433,0.8,0.5,0.615,3.0,5.1,0.579,0.5,2.4,0.17800000000000002,67.7,60.0,5.7,1.0,0.5,0.132,0.149,5555.0,0.1,0.1,0.4,0.333,0.459,34.0
203903,LAL,Jordan Clarkson,59.0,25.1,0.2,0.9,1.1,2.0,0.555,12.0,4.8,3.4,6.2,0.436,6.6,203.0,286.0,11.9,0.7,0.72,1.6,0.382,3.3,0.391,2.8,0.4,1.5,4.0,0.48,0.0,38.7,3.5,0.3,0.6,6.6,7.8,14.9,206.0,107.6,4.4,1.8,3.5,60.1,47.5,1.6,0.2,0.7,0.286,0.417,196.0,3.2,6.2,0.519,0.9,2.3,0.27699999999999997,191.0,0.9,2.0,0.475,0.6,0.4,0.607,2.3,4.2,0.54,0.3,2.0,0.141,54.0,48.0,4.9,0.9,0.4,0.221,0.248,3184.0,0.6,0.4,1.3,0.342,0.528,94.0
203906,ORL,Devyn Marble,16.0,13.0,0.1,0.6,0.6,1.1,0.5,2.0,1.0,0.4,1.1,0.429,1.4,6.0,16.0,2.3,0.1,0.25,0.8,0.19,0.4,0.6,0.4,0.2,1.3,0.3,0.364,0.0,7.1,1.1,0.0,0.2,1.6,2.4,9.0,17.0,15.8,4.5,1.0,3.6,7.7,8.1,0.2,0.0,0.0,,0.6,6.0,1.9,2.9,0.66,0.1,1.8,0.065,31.0,0.3,0.6,0.556,0.0,0.3,0.0,1.6,2.4,0.684,0.1,1.5,0.077,11.2,9.4,0.4,0.2,0.0,0.206,0.247,180.0,0.2,0.2,1.3,0.19,0.286,12.0
203909,HOU,KJ McDaniels,10.0,3.3,0.2,0.0,0.7,1.2,0.583,2.0,1.0,0.5,1.2,0.4,7.3,5.0,10.0,1.1,0.2,1.0,0.0,0.0,0.2,0.167,0.5,0.1,0.2,0.6,0.333,0.0,3.0,0.2,0.1,0.2,0.3,0.5,7.3,2.0,2.3,4.3,0.2,3.4,1.2,1.1,0.1,0.0,0.1,0.0,0.167,2.0,0.5,1.0,0.5,0.2,0.3,0.4,5.0,0.1,0.3,0.33299999999999996,0.1,0.0,1.0,0.4,0.7,0.5710000000000001,0.1,0.3,0.25,5.0,4.4,0.3,0.2,0.3,0.22,0.25,50.0,0.0,0.0,0.2,0.0,0.0,0.0
203909,PHI,KJ McDaniels,51.0,25.6,1.3,0.8,1.6,3.5,0.444,67.0,4.0,2.5,4.1,0.387,4.8,130.0,206.0,9.2,0.7,0.652,2.4,0.331,0.7,0.239,2.1,0.5,2.5,1.4,0.452,0.0,19.1,1.4,0.2,0.4,2.5,3.2,6.1,69.0,91.7,4.2,1.8,3.4,47.3,44.4,0.3,0.1,0.3,0.176,0.261,37.0,3.8,7.5,0.507,1.5,2.3,0.389,193.0,1.2,2.4,0.525,0.9,0.3,0.762,2.5,5.1,0.498,0.5,2.0,0.20800000000000002,31.7,27.6,1.2,0.8,0.4,0.291,0.334,1616.0,0.8,0.8,2.4,0.323,0.488,124.0
203909,TOTAL,KJ McDaniels,61.0,21.9,1.1,0.7,1.4,3.1,0.453,69.0,3.5,2.2,3.6,0.387,4.8,135.0,216.0,7.9,0.7,0.667,2.0,0.326,0.6,0.234,1.8,0.4,2.1,1.3,0.447,0.0,16.5,1.2,0.2,0.4,2.1,2.8,6.1,71.0,94.0,4.2,1.5,3.4,48.5,45.5,0.3,0.0,0.3,0.167,0.253,39.0,3.2,6.4,0.506,1.3,2.0,0.389,198.0,1.0,2.0,0.52,0.8,0.2,0.7659999999999999,2.2,4.4,0.5,0.5,1.7,0.209,27.3,23.8,1.1,0.7,0.4,0.289,0.332,1666.0,0.7,0.7,2.1,0.317,0.481,124.0
203910,HOU,Nick Johnson,27.0,9.6,0.1,0.3,0.3,0.7,0.45,3.0,1.4,0.7,1.3,0.304,3.3,18.0,38.0,2.7,0.3,0.6,0.3,0.2,0.3,0.25,0.9,0.2,0.6,0.4,0.38,0.0,9.4,0.4,0.2,0.2,1.5,1.0,4.8,11.0,19.4,4.5,0.7,3.6,10.0,9.4,0.1,0.1,0.2,0.333,0.333,8.0,1.4,2.3,0.629,0.6,0.9,0.385,39.0,0.5,0.8,0.591,0.3,0.2,0.5379999999999999,1.0,1.5,0.65,0.3,0.7,0.308,13.7,11.5,0.6,0.4,0.1,0.199,0.238,371.0,0.1,0.1,0.5,0.214,0.3,9.0
203912,LAC,CJ Wilcox,21.0,4.8,0.0,0.1,0.2,0.4,0.556,1.0,0.4,0.5,0.6,0.667,4.8,10.0,8.0,2.0,0.1,1.0,0.9,0.292,0.5,0.667,0.3,0.0,1.1,0.3,0.513,0.0,3.7,0.4,0.0,0.0,0.7,1.0,9.5,8.0,6.8,4.0,0.3,3.2,3.5,3.3,0.2,0.1,0.1,1.0,0.833,10.0,0.3,0.6,0.5379999999999999,0.1,0.2,0.429,7.0,0.0,0.1,0.5,0.0,0.0,1.0,0.3,0.5,0.545,0.1,0.2,0.33299999999999996,6.2,5.3,0.2,0.0,0.2,0.315,0.366,130.0,0.3,0.2,0.8,0.312,0.396,19.0
203913,LAL,Jabari Brown,19.0,30.0,0.1,0.6,0.6,1.0,0.632,2.0,3.6,2.3,3.5,0.333,3.6,43.0,68.0,11.9,0.3,1.0,3.6,0.391,1.8,0.333,1.4,0.1,3.4,2.4,0.479,0.0,23.0,2.1,0.2,0.4,3.9,5.1,8.2,40.0,37.8,4.0,2.0,3.2,21.2,16.6,0.8,0.2,0.6,0.364,0.378,34.0,1.9,3.7,0.507,0.1,1.8,0.055999999999999994,36.0,0.2,0.8,0.188,0.1,0.1,0.33299999999999996,1.7,2.9,0.6,0.1,1.7,0.03,37.4,33.7,2.0,0.3,0.6,0.319,0.355,711.0,1.3,1.0,2.7,0.373,0.539,69.0
203914,DEN,Gary Harris,55.0,13.1,0.1,0.7,0.7,1.2,0.591,7.0,1.4,0.5,1.1,0.257,2.0,30.0,76.0,3.4,0.1,0.0,1.1,0.242,0.7,0.31,0.6,0.1,1.7,1.1,0.353,0.0,7.5,0.5,0.1,0.2,1.6,1.2,4.5,29.0,52.3,4.4,1.0,3.5,26.4,25.9,0.3,0.1,0.3,0.167,0.336,39.0,1.2,2.3,0.5,0.4,0.8,0.32799999999999996,64.0,0.4,0.8,0.47700000000000004,0.2,0.2,0.429,0.8,1.5,0.512,0.2,0.6,0.27899999999999997,13.1,11.2,0.5,0.2,0.6,0.262,0.304,718.0,0.4,0.3,1.5,0.222,0.341,62.0
203915,DET,Spencer Dinwiddie,34.0,13.4,0.2,0.6,0.2,0.4,0.5,6.0,2.8,1.6,2.9,0.367,5.6,53.0,94.0,4.3,0.0,,0.2,0.091,1.9,0.303,1.4,0.0,0.6,2.6,0.337,0.0,25.3,3.1,0.2,0.5,5.9,7.3,26.1,104.0,31.6,4.1,0.9,3.3,17.6,14.0,0.8,0.3,1.2,0.244,0.36,64.0,1.4,1.8,0.774,0.1,1.3,0.083,48.0,0.1,0.3,0.4,0.0,0.1,0.25,1.3,1.5,0.846,0.1,1.2,0.068,33.3,28.9,3.1,0.0,0.2,0.128,0.147,1131.0,0.1,0.1,0.6,0.091,0.136,6.0
203917,SAC,Nik Stauskas,73.0,15.4,0.2,0.3,0.5,1.0,0.5,17.0,1.3,0.8,1.4,0.396,2.5,59.0,94.0,4.4,0.2,1.0,1.7,0.342,1.0,0.337,0.7,0.1,1.6,1.3,0.446,0.0,11.9,0.9,0.1,0.1,1.6,2.0,6.1,67.0,80.2,4.3,1.1,3.4,44.9,35.3,0.4,0.1,0.4,0.258,0.379,72.0,1.2,2.0,0.615,0.2,1.0,0.136,88.0,0.2,0.3,0.579,0.0,0.1,0.273,1.1,1.7,0.621,0.1,0.9,0.11699999999999999,17.5,12.8,0.6,0.2,0.6,0.25,0.342,1277.0,0.6,0.5,1.6,0.336,0.504,121.0
203918,UTA,Rodney Hood,50.0,21.3,0.2,0.6,0.9,1.4,0.597,12.0,2.8,2.3,3.2,0.477,5.1,113.0,140.0,8.7,0.0,0.143,3.1,0.376,2.1,0.38,1.8,0.1,2.8,2.4,0.497,0.0,24.7,1.7,0.1,0.5,3.7,3.9,8.8,83.0,74.1,4.2,1.5,3.3,41.1,33.0,0.9,0.2,0.8,0.316,0.43,104.0,2.3,4.0,0.579,0.4,2.0,0.162,117.0,0.2,0.5,0.36,0.0,0.1,0.222,2.2,3.5,0.61,0.3,1.8,0.157,34.6,30.6,1.6,0.4,0.7,0.25,0.283,1730.0,1.1,1.0,2.6,0.388,0.553,156.0
203919,MEM,Jordan Adams,30.0,8.3,0.2,0.5,0.5,0.8,0.64,7.0,0.9,0.3,1.0,0.308,1.9,10.0,27.0,3.1,0.4,0.714,1.0,0.458,0.4,0.231,0.4,0.2,0.8,0.9,0.465,0.0,6.3,0.5,0.1,0.1,1.0,1.1,6.6,16.0,18.0,4.3,0.6,3.5,9.4,8.6,0.2,0.0,0.1,0.333,0.25,13.0,0.9,1.9,0.491,0.3,0.6,0.35700000000000004,28.0,0.3,0.6,0.5,0.2,0.1,0.667,0.6,1.3,0.48700000000000004,0.1,0.5,0.21100000000000002,10.5,8.1,0.3,0.4,0.2,0.298,0.387,315.0,0.4,0.3,0.7,0.409,0.646,31.0
203921,NYK,Cleanthony Early,39.0,16.7,0.3,0.6,0.9,1.7,0.554,12.0,1.3,0.9,1.4,0.375,2.7,37.0,50.0,5.4,0.5,0.588,1.8,0.263,0.5,0.345,0.8,0.4,2.4,0.7,0.407,0.0,22.5,0.9,0.1,0.4,2.0,2.2,6.3,36.0,45.9,4.2,1.2,3.4,25.3,20.6,0.3,0.0,0.1,0.2,0.362,21.0,2.5,4.2,0.599,0.8,1.7,0.32,97.0,0.6,0.9,0.647,0.4,0.2,0.636,1.9,3.3,0.586,0.4,1.5,0.22699999999999998,29.8,24.4,0.9,0.7,0.9,0.18,0.221,1164.0,0.6,0.5,1.8,0.268,0.363,69.0
203922,MIN,Glenn Robinson,25.0,4.3,0.0,0.1,0.4,0.6,0.643,0.0,0.2,0.2,0.2,0.0,1.8,4.0,4.0,1.2,0.3,0.667,0.1,0.1,0.1,0.2,0.1,0.1,0.4,0.2,0.354,0.0,3.0,0.1,0.0,0.1,0.4,0.3,3.1,3.0,7.6,4.2,0.3,3.4,4.1,3.5,0.0,0.0,0.0,0.0,0.2,2.0,0.6,1.2,0.483,0.2,0.4,0.35700000000000004,14.0,0.2,0.3,0.5,0.1,0.1,0.5,0.4,0.8,0.47600000000000003,0.1,0.3,0.3,4.5,3.5,0.1,0.4,0.1,0.257,0.33,113.0,0.0,0.0,0.2,0.2,0.15,3.0
203922,PHI,Glenn Robinson,10.0,15.4,0.1,0.3,1.0,1.8,0.556,1.0,2.5,1.4,3.2,0.538,4.4,14.0,25.0,4.4,0.3,0.333,0.6,0.182,1.4,0.462,1.3,0.3,1.1,1.3,0.465,0.0,13.1,0.8,0.5,0.1,1.7,2.6,8.1,8.0,11.2,4.4,1.1,3.5,6.0,5.2,0.6,0.2,0.3,0.667,0.538,14.0,2.5,4.3,0.581,0.7,1.8,0.28,25.0,1.1,1.6,0.688,0.6,0.5,0.545,1.4,2.7,0.519,0.1,1.3,0.071,18.9,15.7,0.7,0.8,0.1,0.233,0.28,189.0,0.2,0.2,1.0,0.2,0.273,6.0
203922,TOTAL,Glenn Robinson,35.0,7.5,0.0,0.2,0.5,0.9,0.594,1.0,0.8,0.5,1.0,0.467,3.3,18.0,29.0,2.1,0.3,0.5,0.3,0.143,0.5,0.389,0.4,0.2,0.6,0.5,0.425,0.0,5.9,0.3,0.1,0.1,0.8,0.9,6.1,11.0,18.8,4.3,0.5,3.4,10.1,8.7,0.2,0.1,0.1,0.5,0.444,16.0,1.1,2.1,0.542,0.3,0.8,0.308,39.0,0.4,0.7,0.625,0.2,0.2,0.5329999999999999,0.7,1.4,0.5,0.1,0.6,0.16699999999999998,8.6,7.0,0.3,0.5,0.1,0.242,0.298,302.0,0.1,0.1,0.4,0.2,0.214,9.0
203923,BOS,James Young,31.0,10.6,0.1,0.3,0.6,1.0,0.6,2.0,0.5,0.4,0.6,0.5,1.6,11.0,14.0,3.4,0.2,1.0,1.8,0.323,0.4,0.261,0.2,0.1,2.0,0.7,0.436,0.0,9.1,0.4,0.0,0.2,1.2,1.0,4.4,13.0,23.8,4.3,0.8,3.5,12.4,11.3,0.2,0.0,0.3,0.0,0.261,12.0,1.4,2.4,0.575,0.3,1.0,0.23800000000000002,42.0,0.3,0.5,0.563,0.1,0.2,0.222,1.1,1.8,0.579,0.3,0.8,0.242,13.2,10.3,0.3,0.1,0.3,0.257,0.33,409.0,0.6,0.5,1.8,0.309,0.46,57.0
203924,PHI,Jerami Grant,64.0,21.2,1.0,0.6,1.2,2.7,0.425,67.0,3.2,1.7,3.1,0.366,3.9,110.0,204.0,6.3,0.5,0.4,2.4,0.347,0.2,0.156,1.3,0.4,2.3,0.5,0.425,0.0,26.6,1.2,0.1,0.5,3.0,2.9,6.5,76.0,99.2,4.4,1.6,3.5,53.4,45.8,0.1,0.0,0.2,0.0,0.156,10.0,3.0,5.7,0.534,0.9,2.1,0.308,195.0,0.8,1.3,0.593,0.5,0.3,0.604,2.3,4.4,0.518,0.5,1.8,0.21100000000000002,35.8,23.7,1.0,1.2,1.2,0.177,0.267,2290.0,0.8,0.8,2.2,0.35,0.514,151.0
203925,CLE,Joe Harris,51.0,9.7,0.0,0.1,0.5,0.9,0.587,2.0,0.7,0.3,0.6,0.636,1.7,17.0,37.0,2.7,0.0,0.333,1.7,0.397,0.3,0.353,0.2,0.1,1.5,0.3,0.529,0.0,9.1,0.5,0.0,0.1,1.2,1.3,6.5,26.0,35.7,4.3,0.7,3.5,19.8,15.9,0.1,0.1,0.2,0.5,0.471,16.0,0.8,1.4,0.562,0.2,0.6,0.195,41.0,0.1,0.3,0.43799999999999994,0.1,0.1,0.429,0.7,1.1,0.596,0.1,0.6,0.147,12.3,9.3,0.3,0.2,0.2,0.216,0.286,629.0,0.6,0.5,1.5,0.365,0.571,89.0
203926,CHI,Doug McDermott,36.0,8.8,0.0,0.1,0.3,0.7,0.5,1.0,0.6,0.3,0.4,0.25,1.7,11.0,23.0,3.0,0.4,0.6,1.1,0.318,0.2,0.308,0.4,0.3,1.2,0.4,0.463,0.0,6.5,0.2,0.0,0.1,0.4,0.4,2.3,6.0,24.0,4.5,0.7,3.6,13.2,10.8,0.1,0.0,0.1,0.25,0.346,9.0,1.2,1.9,0.642,0.2,1.0,0.18600000000000003,43.0,0.2,0.3,0.5,0.1,0.1,0.5,1.0,1.5,0.6729999999999999,0.1,0.9,0.135,10.3,8.3,0.2,0.3,0.1,0.293,0.363,372.0,0.4,0.3,1.0,0.324,0.455,40.0
203928,BKN,Cory Jefferson,50.0,10.6,0.4,0.2,1.0,2.2,0.477,21.0,0.2,0.1,0.3,0.429,0.5,6.0,12.0,3.7,1.0,0.375,0.6,0.302,0.3,0.364,0.1,1.0,0.9,0.4,0.455,0.0,12.6,0.3,0.0,0.1,0.5,0.8,3.5,16.0,38.2,4.3,0.8,3.4,20.2,18.0,0.2,0.0,0.0,0.0,0.364,16.0,2.9,5.4,0.545,1.2,1.7,0.418,145.0,0.9,2.1,0.466,0.7,0.2,0.7709999999999999,2.0,3.3,0.594,0.5,1.5,0.245,17.1,7.0,0.3,1.5,1.0,0.214,0.52,856.0,0.3,0.0,0.2,0.167,0.326,28.0
203930,MIN,Sean Kilpatrick,4.0,17.9,0.0,0.8,0.8,0.8,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,5.5,0.0,,3.5,0.385,0.0,0.0,0.2,0.0,3.2,0.5,0.45,0.0,7.5,1.0,0.2,0.5,2.2,2.8,7.4,4.0,4.8,4.0,1.2,3.2,2.4,2.4,0.0,0.0,0.2,0.0,0.0,0.0,1.5,2.0,0.75,0.5,1.0,0.33299999999999996,6.0,0.2,0.5,0.5,0.2,0.0,1.0,1.2,1.5,0.833,0.2,1.0,0.2,13.5,11.5,0.4,0.0,0.2,0.407,0.478,54.0,1.2,1.0,3.0,0.333,0.538,14.0
203932,ORL,Aaron Gordon,47.0,17.0,0.5,0.4,1.1,2.3,0.481,22.0,1.6,1.2,1.8,0.447,3.5,58.0,77.0,5.2,0.9,0.64,0.7,0.226,0.3,0.333,1.0,0.5,1.1,0.4,0.478,0.0,16.8,0.7,0.0,0.2,1.4,1.7,4.8,33.0,58.5,4.4,1.2,3.5,31.7,26.8,0.1,0.0,0.0,0.5,0.357,15.0,3.6,6.0,0.599,1.3,2.3,0.373,169.0,1.0,1.8,0.5479999999999999,0.8,0.2,0.7829999999999999,2.6,4.2,0.621,0.6,2.0,0.22,23.1,13.7,0.6,0.8,0.7,0.223,0.376,1088.0,0.3,0.2,0.9,0.256,0.33,35.0
